"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"26123074002015","0","0","0","1","0","0","0","20260324","20260327"
"27040430001005","0","0","0","0","1","0","0","20260324","20260327"
"27001029003004","0","0","0","0","1","0","0","20260324","20260327"
"25071503044004","0","0","1","0","0","0","0","20260324","20260327"
"24040409004005","0","1","0","0","0","0","0","20260324","20260327"
"27005013003004","0","0","0","0","1","0","0","20260324","20260327"
"26201076013011","0","0","0","1","0","0","0","20260324","20260327"
"27041222003005","0","0","0","0","1","0","0","20260324","20260327"
"25040606009005","0","0","1","0","0","0","0","20260324","20260327"
"24540901008005","0","1","0","0","0","0","0","20260324","20260327"
"26001072004004","0","0","0","1","0","0","0","20260324","20260327"
"25201007002011","0","0","1","0","0","0","0","20260324","20260327"
"26540908005005","0","0","0","1","0","0","0","20260324","20260327"
"27040405008005","0","0","0","0","1","0","0","20260324","20260327"
"27001066003004","0","0","0","0","1","0","0","20260324","20260327"
"25001129006004","0","0","1","0","0","0","0","20260324","20260327"
"26040404006005","0","0","0","1","0","0","0","20260324","20260327"
"27040442008005","0","0","0","0","1","0","0","20260324","20260327"
"25206028002011","0","0","1","0","0","0","0","20260324","20260327"
"25001060006004","0","0","1","0","0","0","0","20260324","20260327"
"27001047002004","0","0","0","0","1","0","0","20260324","20260327"
"26071503009004","0","0","0","1","0","0","0","20260324","20260327"
"26071503010004","0","0","0","1","0","0","0","20260324","20260327"
"24040446004005","0","1","0","0","0","0","0","20260324","20260327"
"25123079002015","0","0","1","0","0","0","0","20260324","20260327"
"25037060001013","0","0","1","0","0","0","0","20260324","20260327"
"26123404002015","0","0","0","1","0","0","0","20260324","20260327"
"24204003008011","0","1","0","0","0","0","0","20260324","20260327"
"25071503056004","0","0","1","0","0","0","0","20260324","20260327"
"27201003004011","0","0","0","0","1","0","0","20260324","20260327"
"25201076011011","0","0","1","0","0","0","0","20260324","20260327"
"26204004013011","0","0","0","1","0","0","0","20260324","20260327"
"26041222001005","0","0","0","1","0","0","0","20260324","20260327"
"27001220002004","0","0","0","0","1","0","0","20260324","20260327"
"25206010002011","0","0","1","0","0","0","0","20260324","20260327"
"25201064015011","0","0","1","0","0","0","0","20260324","20260327"
"27037055002013","0","0","0","0","1","0","0","20260324","20260327"
"27005050003004","0","0","0","0","1","0","0","20260324","20260327"
"24206041008011","0","1","0","0","0","0","0","20260324","20260327"
"27151002002007","0","0","0","0","1","0","0","20260324","20260327"
"27201040004011","0","0","0","0","1","0","0","20260324","20260327"
"24201049002011","0","1","0","0","0","0","0","20260324","20260327"
"25201045002011","0","0","1","0","0","0","0","20260324","20260327"
"24041207010005","0","1","0","0","0","0","0","20260324","20260327"
"24041214003005","0","1","0","0","0","0","0","20260324","20260327"
"26123125002015","0","0","0","1","0","0","0","20260324","20260327"
"27204060004011","0","0","0","0","1","0","0","20260324","20260327"
"25040512005005","0","0","1","0","0","0","0","20260324","20260327"
"25040404004005","0","0","1","0","0","0","0","20260324","20260327"
"27940169002007","0","0","0","0","1","0","0","20260324","20260327"
"27206029006011","0","0","0","0","1","0","0","20260324","20260327"
"25071503068004","0","0","1","0","0","0","0","20260324","20260327"
"26206029004011","0","0","0","1","0","0","0","20260324","20260327"
"26001117001004","0","0","0","1","0","0","0","20260324","20260327"
"25071901004004","0","0","1","0","0","0","0","20260324","20260327"
"26204003013011","0","0","0","1","0","0","0","20260324","20260327"
"25201044002011","0","0","1","0","0","0","0","20260324","20260327"
"25041207012005","0","0","1","0","0","0","0","20260324","20260327"
"27041210007005","0","0","0","0","1","0","0","20260324","20260327"
"26201064017011","0","0","0","1","0","0","0","20260324","20260327"
"24040511003005","0","1","0","0","0","0","0","20260324","20260327"
"24041207009005","0","1","0","0","0","0","0","20260324","20260327"
"26209019009011","0","0","0","1","0","0","0","20260324","20260327"
"26005024008004","0","0","0","1","0","0","0","20260324","20260327"
"26204015008011","0","0","0","1","0","0","0","20260324","20260327"
"25123357002015","0","0","1","0","0","0","0","20260324","20260327"
"25201033006011","0","0","1","0","0","0","0","20260324","20260327"
"26206016008011","0","0","0","1","0","0","0","20260324","20260327"
