"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"99037092003013","0","1","0","0","0","0","0","20260607","20260610"
"98201003002011","1","0","0","0","0","0","0","20260607","20260610"
"10204002013011","0","0","1","0","0","0","0","20260607","20260610"
"99151143002007","0","1","0","0","0","0","0","20260607","20260610"
"10451047002007","0","0","1","0","0","0","0","20260607","20260610"
"98001029001004","1","0","0","0","0","0","0","20260607","20260610"
"10540910007005","0","0","1","0","0","0","0","20260607","20260610"
"99005100004004","0","1","0","0","0","0","0","20260607","20260610"
"99206017012011","0","1","0","0","0","0","0","20260607","20260610"
"99201013011011","0","1","0","0","0","0","0","20260607","20260610"
"98071501071004","1","0","0","0","0","0","0","20260607","20260610"
"10071501071004","0","0","1","0","0","0","0","20260607","20260610"
"10037043005013","0","0","1","0","0","0","0","20260607","20260610"
"99070906001004","0","1","0","0","0","0","0","20260607","20260610"
"98209007002011","1","0","0","0","0","0","0","20260607","20260610"
"99204028007011","0","1","0","0","0","0","0","20260607","20260610"
"99071501012004","0","1","0","0","0","0","0","20260607","20260610"
"99070506015004","0","1","0","0","0","0","0","20260607","20260610"
"99001027002004","0","1","0","0","0","0","0","20260607","20260610"
"10041235010005","0","0","1","0","0","0","0","20260607","20260610"
"10204018011011","0","0","1","0","0","0","0","20260607","20260610"
"10001142006004","0","0","1","0","0","0","0","20260607","20260610"
"98001142006004","1","0","0","0","0","0","0","20260607","20260610"
"98204018011011","1","0","0","0","0","0","0","20260607","20260610"
"10151004002007","0","0","1","0","0","0","0","20260607","20260610"
"98201062004011","1","0","0","0","0","0","0","20260607","20260610"
"10040614006005","0","0","1","0","0","0","0","20260607","20260610"
"98001076007004","1","0","0","0","0","0","0","20260607","20260610"
"99070506003004","0","1","0","0","0","0","0","20260607","20260610"
"99041220002005","0","1","0","0","0","0","0","20260607","20260610"
"10040415002005","0","0","1","0","0","0","0","20260607","20260610"
"99041203003005","0","1","0","0","0","0","0","20260607","20260610"
"10040439005005","0","0","1","0","0","0","0","20260607","20260610"
"99201080006011","0","1","0","0","0","0","0","20260607","20260610"
"99123089002015","0","1","0","0","0","0","0","20260607","20260610"
"98071901068004","1","0","0","0","0","0","0","20260607","20260610"
"98204045004011","1","0","0","0","0","0","0","20260607","20260610"
"98000006011009","1","0","0","0","0","0","0","20260607","20260610"
"10041235009005","0","0","1","0","0","0","0","20260607","20260610"
"10040440006005","0","0","1","0","0","0","0","20260607","20260610"
"99123101002015","0","1","0","0","0","0","0","20260607","20260610"
"10201031008011","0","0","1","0","0","0","0","20260607","20260610"
"99209029006011","0","1","0","0","0","0","0","20260607","20260610"
"99000893029009","0","1","0","0","0","0","0","20260607","20260610"
"97123003002015","0","0","0","0","0","0","1","20260607","20260610"
"98037040003013","1","0","0","0","0","0","0","20260607","20260610"
"99151038002007","0","1","0","0","0","0","0","20260607","20260610"
"98037094002013","1","0","0","0","0","0","0","20260607","20260610"
"97041217007005","0","0","0","0","0","0","1","20260607","20260610"
"97040606011005","0","0","0","0","0","0","1","20260607","20260610"
"97040422004005","0","0","0","0","0","0","1","20260607","20260610"
"10209011017011","0","0","1","0","0","0","0","20260607","20260610"
"10540909006005","0","0","1","0","0","0","0","20260607","20260610"
"99206030008011","0","1","0","0","0","0","0","20260607","20260610"
"99041219001005","0","1","0","0","0","0","0","20260607","20260610"
"99040608004005","0","1","0","0","0","0","0","20260607","20260610"
"10201006004011","0","0","1","0","0","0","0","20260607","20260610"
"10001021008004","0","0","1","0","0","0","0","20260607","20260610"
"99001117004004","0","1","0","0","0","0","0","20260607","20260610"
"98206012006011","1","0","0","0","0","0","0","20260607","20260610"
"99037033001013","0","1","0","0","0","0","0","20260607","20260610"
"99001186001004","0","1","0","0","0","0","0","20260607","20260610"
"10037094002013","0","0","1","0","0","0","0","20260607","20260610"
"99040516001005","0","1","0","0","0","0","0","20260607","20260610"
"99041215011005","0","1","0","0","0","0","0","20260607","20260610"
"99001132002004","0","1","0","0","0","0","0","20260607","20260610"
"98040506004005","1","0","0","0","0","0","0","20260607","20260610"
"99037021005013","0","1","0","0","0","0","0","20260607","20260610"
"10001154002004","0","0","1","0","0","0","0","20260607","20260610"
"99206005004011","0","1","0","0","0","0","0","20260607","20260610"
"97123109002015","0","0","0","0","0","0","1","20260607","20260610"
"98209037009011","1","0","0","0","0","0","0","20260607","20260610"
"99201055002011","0","1","0","0","0","0","0","20260607","20260610"
"98001154002004","1","0","0","0","0","0","0","20260607","20260610"
"98009104003004","1","0","0","0","0","0","0","20260607","20260610"
"10040442007005","0","0","1","0","0","0","0","20260607","20260610"
"10040519001005","0","0","1","0","0","0","0","20260607","20260610"
"99040410001005","0","1","0","0","0","0","0","20260607","20260610"
"10209037009011","0","0","1","0","0","0","0","20260607","20260610"
"99001120006004","0","1","0","0","0","0","0","20260607","20260610"
"99040419006005","0","1","0","0","0","0","0","20260607","20260610"
"98001047001004","1","0","0","0","0","0","0","20260607","20260610"
"10001047001004","0","0","1","0","0","0","0","20260607","20260610"
"98040442007005","1","0","0","0","0","0","0","20260607","20260610"
"10041225003005","0","0","1","0","0","0","0","20260607","20260610"
"98201072011011","1","0","0","0","0","0","0","20260607","20260610"
"99123194002015","0","1","0","0","0","0","0","20260607","20260610"
"99206046006011","0","1","0","0","0","0","0","20260607","20260610"
"99209003002011","0","1","0","0","0","0","0","20260607","20260610"
"99123139002015","0","1","0","0","0","0","0","20260607","20260610"
"99206032010011","0","1","0","0","0","0","0","20260607","20260610"
"97037047005013","0","0","0","0","0","0","1","20260607","20260610"
"98041210005005","1","0","0","0","0","0","0","20260607","20260610"
"98037001002013","1","0","0","0","0","0","0","20260607","20260610"
"99041232010005","0","1","0","0","0","0","0","20260607","20260610"
"10040520002005","0","0","1","0","0","0","0","20260607","20260610"
"99071501048004","0","1","0","0","0","0","0","20260607","20260610"
"99123033002015","0","1","0","0","0","0","0","20260607","20260610"
"99001119005004","0","1","0","0","0","0","0","20260607","20260610"
"10037055001013","0","0","1","0","0","0","0","20260607","20260610"
"99000904028009","0","1","0","0","0","0","0","20260607","20260610"
"10037001002013","0","0","1","0","0","0","0","20260607","20260610"
"98000006047009","1","0","0","0","0","0","0","20260607","20260610"
"99071901034004","0","1","0","0","0","0","0","20260607","20260610"
"10041223002005","0","0","1","0","0","0","0","20260607","20260610"
"98001088003004","1","0","0","0","0","0","0","20260607","20260610"
"99000906005009","0","1","0","0","0","0","0","20260607","20260610"
"10000900012009","0","0","1","0","0","0","0","20260607","20260610"
"98009093004004","1","0","0","0","0","0","0","20260607","20260610"
"99071901022004","0","1","0","0","0","0","0","20260607","20260610"
"99451149002007","0","1","0","0","0","0","0","20260607","20260610"
"10940327002007","0","0","1","0","0","0","0","20260607","20260610"
"97040420003005","0","0","0","0","0","0","1","20260607","20260610"
"98071503072004","1","0","0","0","0","0","0","20260607","20260610"
