"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"16","16","San Luis - EO","-12.0864627","-76.99639","","","0","","America/Lima","0"
"17","17","Aviacion 201 - EO","-12.0873858","-77.0030558","","","0","","America/Lima","0"
"18","18","Guardia Civil - EO","-12.0884177","-77.0073808","","","0","","America/Lima","0"
"19","19","Quinones - EO","-12.08976","-77.01578","","","0","","America/Lima","0"
"360","360","Panaderia universitaria - sn","-12.037565","-77.0774458","","","0","","America/Lima","0"
"361","361","Av. peru - sn","-12.032035","-77.077545","","","0","","America/Lima","0"
"362","362","Av. lima universitaria - sn","-12.0294638","-77.0766397","","","0","","America/Lima","0"
"363","363","Av. jose granda - sn","-12.0268419","-77.0755719","","","0","","America/Lima","0"
"364","364","Av. german aguirre - sn","-12.0193908","-77.0761169","","","0","","America/Lima","0"
"365","365","Av. tomas valle - sn","-12.0129188","-77.0793927","","","0","","America/Lima","0"
"366","366","Plaza vea universitaria - sn","-12.0108097","-77.0806572","","","0","","America/Lima","0"
"367","367","Av. angelica gamarra - sn","-12.0068638","-77.0821977","","","0","","America/Lima","0"
"368","368","Av. antunez de mayolo - sn","-11.9961408","-77.0838038","","","0","","America/Lima","0"
"369","369","Telefonica covida - sn","-11.995725","-77.0808827","","","0","","America/Lima","0"
"20","20","Arriola - EO","-12.0900641","-77.0181725","","","0","","America/Lima","0"
"21","21","Masias - EO","-12.0910397","-77.0253697","","","0","","America/Lima","0"
"22","22","Orquideas - EO","-12.0914047","-77.0279377","","","0","","America/Lima","0"
"23","23","Petit Thouars - EO","-12.0919697","-77.03194","","","0","","America/Lima","0"
"24","24","Arenales - EO","-12.0922369","-77.0338577","","","0","","America/Lima","0"
"25","25","Las Palmeras - EO","-12.0929097","-77.0384497","","","0","","America/Lima","0"
"26","26","Los Nogales - EO","-12.0938097","-77.04483","","","0","","America/Lima","0"
"27","27","Pershing - EO","-12.0944297","-77.04935","","","0","","America/Lima","0"
"28","28","Salaverry - EO","-12.09313","-77.05292","","","0","","America/Lima","0"
"29","29","Escobedo - EO","-12.09018","-77.0573397","","","0","","America/Lima","0"
"370","370","Mercado covida - sn","-11.9951038","-77.0765719","","","0","","America/Lima","0"
"371","371","Plaza vea covida - sn","-11.99426","-77.0722138","","","0","","America/Lima","0"
"372","372","Municipalidad de los olivos - s","-11.9914788","-77.0715027","","","0","","America/Lima","0"
"373","373","Telefonica palmeras - sn","-11.9892919","-77.0718397","","","0","","America/Lima","0"
"374","374","Pollos - sn","-11.9869","-77.0722058","","","0","","America/Lima","0"
"375","375","Av. los alisos - sn","-11.9840419","-77.0721188","","","0","","America/Lima","0"
"376","376","Posta - sn","-11.9819908","-77.0722027","","","0","","America/Lima","0"
"377","377","Av. naranjal - sn","-11.9787969","-77.0722427","","","0","","America/Lima","0"
"378","378","Panaderia palmeras - sn","-11.9747988","-77.0723297","","","0","","America/Lima","0"
"379","379","Av. rio maranon - sn","-11.9723027","-77.0724527","","","0","","America/Lima","0"
"30","30","Hospital Militar - EO","-12.0878597","-77.06082","","","0","","America/Lima","0"
"31","31","Sucre - EO","-12.08309","-77.0669597","","","0","","America/Lima","0"
"32","32","Bartolome Herrera - EO","-12.08087","-77.0730197","","","0","","America/Lima","0"
"33","33","Universitaria - EO","-12.07821","-77.0806697","","","0","","America/Lima","0"
"34","34","Parque de Las Leyendas - EO","-12.07793","-77.08831","","","0","","America/Lima","0"
"35","35","Rafael Escardo - EO","-12.07745","-77.0927897","","","0","","America/Lima","0"
"36","36","Marina - OE","-12.0737797","-77.10007","","","0","","America/Lima","0"
"37","37","Faucett - EO","-12.07164","-77.09865","","","0","","America/Lima","0"
"38","38","Faucett204-OE","-12.07451","-77.09967","","","0","","America/Lima","0"
"39","39","Rafael Escardo - OE","-12.0774","-77.09367","","","0","","America/Lima","0"
"380","380","Av. rio maranon universitaria - SN","-11.9719077","-77.0754677","","","0","","America/Lima","0"
"381","381","Ferreteria - sn","-11.968355","-77.0748127","","","0","","America/Lima","0"
"382","382","Colegio - sn","-11.9659586","-77.0737663","","","0","","America/Lima","0"
"383","383","Villa sol con universitaria - s","-11.9641808","-77.0719319","","","0","","America/Lima","0"
"384","384","Villa sol con panamericana - sn","-11.9593908","-77.0687658","","","0","","America/Lima","0"
"385","385","Yanbal - sn","-11.9547747","-77.0694797","","","0","","America/Lima","0"
"386","386","Santa luisa - sn","-11.9534169","-77.0697027","","","0","","America/Lima","0"
"387","387","Primera de pro - sn","-11.9380741","-77.0716175","","","0","","America/Lima","0"
"388","388","Segunda pro - sn","-11.9328194","-77.0721372","","","0","","America/Lima","0"
"389","389","Prolima - sn","-11.9279708","-77.0725758","","","0","","America/Lima","0"
"40","40","Parque de Las Leyendas - OE","-12.0782297","-77.0880997","","","0","","America/Lima","0"
"41","41","Universitaria - OE","-12.0782697","-77.0819997","","","0","","America/Lima","0"
"42","42","Bartolome Herrera - OE","-12.0808597","-77.0736897","","","0","","America/Lima","0"
"43","43","Sucre - OE","-12.0830597","-77.06753","","","0","","America/Lima","0"
"44","44","Hospital Militar - OE","-12.0883097","-77.06059","","","0","","America/Lima","0"
"45","45","Escobedo - OE","-12.08948","-77.0587797","","","0","","America/Lima","0"
"46","46","Salaverry - OE","-12.0923597","-77.05446","","","0","","America/Lima","0"
"47","47","Javier Prado(Pershing) - OE","-12.09448","-77.0512497","","","0","","America/Lima","0"
"48","48","Las Flores - OE","-12.09435","-77.0475897","","","0","","America/Lima","0"
"49","49","Los Cedros - OE","-12.0939097","-77.0442297","","","0","","America/Lima","0"
"390","390","Acobamba - sn","-11.9222227","-77.0731097","","","0","","America/Lima","0"
"391","391","Shangri-la - sn","-11.9136338","-77.0736819","","","0","","America/Lima","0"
"392","392","Los sauces - sn","-11.9082038","-77.0700647","","","0","","America/Lima","0"
"393","393","Tres ruedas - sn","-11.9009388","-77.0676158","","","0","","America/Lima","0"
"394","394","Escuela de policia - sn","-11.8953138","-77.0679469","","","0","","America/Lima","0"
"395","395","Establo - sn","-11.8903688","-77.0681977","","","0","","America/Lima","0"
"396","396","Famesa - sn","-11.8849158","-77.0685058","","","0","","America/Lima","0"
"397","397","Rosa luz - sn","-11.8802838","-77.0687838","","","0","","America/Lima","0"
"398","398","?cementerio - sn","-11.8723138","-77.0694358","","","0","","America/Lima","0"
"399","399","Tottus - sn","-11.8677777","-77.0723119","","","0","","America/Lima","0"
"50","50","Los Sauces - OE","-12.0930097","-77.03794","","","0","","America/Lima","0"
"51","51","Arenales - OE","-12.0925997","-77.0347197","","","0","","America/Lima","0"
"52","52","Parodi - OE","-12.0919797","-77.03067","","","0","","America/Lima","0"
"53","53","Orquideas - OE","-12.0916997","-77.0284097","","","0","","America/Lima","0"
"54","54","Masias - OE","-12.0914","-77.0261897","","","0","","America/Lima","0"
"55","55","Arriola - OE","-12.0901483","-77.0174161","","","0","","America/Lima","0"
"56","56","Guardia Civil - OE","-12.0888797","-77.0079197","","","0","","America/Lima","0"
"57","57","Aviacion - OE","-12.08852","-77.0047297","","","0","","America/Lima","0"
"58","58","San Luis - OE","-12.0873697","-76.9967997","","","0","","America/Lima","0"
"59","59","Rosa Toro - OE","-12.0868097","-76.99285","","","0","","America/Lima","0"
"60","60","Circunvalacion - OE","-12.08538","-76.9855797","","","0","","America/Lima","0"
"61","61","Jockey - OE","-12.0846719","-76.9780788","","","0","","America/Lima","0"
"62","62","U. de Lima - OE","-12.0838063","-76.9719044","","","0","","America/Lima","0"
"63","63","Camacho - OE","-12.0815297","-76.9672427","","","0","","America/Lima","0"
"64","64","Frutales - OE","-12.07595","-76.9637297","","","0","","America/Lima","0"
"65","65","Molina - OE","-12.07193","-76.9570997","","","0","","America/Lima","0"
"66","66","Ingenieros - OE","-12.06911","-76.9487697","","","0","","America/Lima","0"
"67","67","Flora Tristan - OE","-12.06705","-76.94414","","","0","","America/Lima","0"
"68","68","Huarochiri - OE","-12.0635397","-76.9385597","","","0","","America/Lima","0"
"69","69","Monumental - OE","-12.05887","-76.9379297","","","0","","America/Lima","0"
"70","70","Paris - OE","-12.0472","-76.93608","","","0","","America/Lima","0"
"71","71","Vista Alegre - OE","-12.0435997","-76.93075","","","0","","America/Lima","0"
"72","72","Holanda - OE","-12.0424197","-76.92604","","","0","","America/Lima","0"
"73","73","Berlin - OE","-12.03847","-76.9241097","","","0","","America/Lima","0"
"74","74","Ceres - OE","-12.0336077","-76.9259088","","","0","","America/Lima","0"
"75","75","Victor Malasquez  - EO","-12.0842519","-76.8773277","","","0","","America/Lima","0"
"76","76","Las Dunas - EO","-12.0849497","-76.8816997","","","0","","America/Lima","0"
"77","77","Sauces(Molina) - EO","-12.08524","-76.88602","","","0","","America/Lima","0"
"78","78","Madreselvas - EO","-12.08599","-76.8903097","","","0","","America/Lima","0"
"79","79","Naplo - EO","-12.08596","-76.89615","","","0","","America/Lima","0"
"80","80","La Punta - EO","-12.08591","-76.90003","","","0","","America/Lima","0"
"81","81","Monaco - EO","-12.086","-76.9071697","","","0","","America/Lima","0"
"82","82","El Sol - EO","-12.0858897","-76.9126797","","","0","","America/Lima","0"
"83","83","Rinconada del Lago - EO","-12.0851797","-76.9197497","","","0","","America/Lima","0"
"84","84","Laguna Grande - EO","-12.08502","-76.9237997","","","0","","America/Lima","0"
"85","85","Quesada - EO","-12.08407","-76.9273197","","","0","","America/Lima","0"
"86","86","Molicentro - EO","-12.0823","-76.92803","","","0","","America/Lima","0"
"91","91","Javier Prado(Molina SN) - EO","-12.07276","-76.9559797","","","0","","America/Lima","0"
"92","92","Aviacion 204 - EO","-12.0874208","-77.0027238","","","0","","America/Lima","0"
"97","97","Molicentro - OE","-12.08172","-76.9284797","","","0","","America/Lima","0"
"98","98","Parque - OE","-12.08496","-76.9266597","","","0","","America/Lima","0"
"99","99","Laguna Grande - OE","-12.0850897","-76.92422","","","0","","America/Lima","0"
"330396","330396","Dansey","-12.0477861","-77.0649469","","","0","","America/Lima","0"
"330397","330397","Argentina","-12.044903","-77.0652269","","","0","","America/Lima","0"
"330398","330398","Pedro Garezón","-12.041355","-77.0656419","","","0","","America/Lima","0"
"330399","330399","Duarez","-12.036665","-77.0660619","","","0","","America/Lima","0"
"330389","330389","Iquique","-12.0545488","-77.0436169","","","0","","America/Lima","0"
"330386","330386","Torre Ugarte","-12.08946","-77.033648","","","0","","America/Lima","0"
"330387","330387","Patio 1","-12.0271261","-77.0434738","","","0","","America/Lima","0"
"330388","330388","Chota","-12.0543161","-77.0404169","","","0","","America/Lima","0"
"330392","330392","Tingo María","-12.0554919","-77.0570838","","","0","","America/Lima","0"
"330393","330393","Naciones Unidas","-12.054228","-77.0612911","","","0","","America/Lima","0"
"330394","330394","Zorritos","-12.0490488","-77.0594211","","","0","","America/Lima","0"
"330395","330395","Galdeano y Mendoza","-12.048273","-77.061915","","","0","","America/Lima","0"
"330390","330390","Jorge Chavez","-12.0548588","-77.0472619","","","0","","America/Lima","0"
"330391","330391","Aguarico","-12.0551669","-77.050738","","","0","","America/Lima","0"
"330379","330379","Parque","-12.0223138","-77.030488","","","0","","America/Lima","0"
"330374","330374","COLEGIO","-12.0306469","-77.0314611","","","0","","America/Lima","0"
"330375","330375","Madrid","-12.0292419","-77.0309861","","","0","","America/Lima","0"
"330376","330376","Calle 1","-12.022805","-77.031118","","","0","","America/Lima","0"
"330377","330377","MONACO","-12.0076","-77.0362069","","","0","","America/Lima","0"
"330381","330381","Parque Zonal","-12.0149088","-77.030798","","","0","","America/Lima","0"
"330382","330382","Los Robles","-12.0126888","-77.031868","","","0","","America/Lima","0"
"330383","330383","Comisaria","-12.0101719","-77.0337838","","","0","","America/Lima","0"
"330384","330384","SALAMANCA","-12.0086549","-77.0350611","","","0","","America/Lima","0"
"330380","330380","Ferreyros","-12.0203661","-77.02856","","","0","","America/Lima","0"
"330367","330367","SALAVERRY","-12.1096511","-77.0293611","","","0","","America/Lima","0"
"330368","330368","RÍO DE JANEIRO","-12.1055761","-77.0300569","","","0","","America/Lima","0"
"330369","330369","ARAMBURÚ","-12.103615","-77.030405","","","0","","America/Lima","0"
"330363","330363","OVALO MIRAFLORES","-12.1192461","-77.0296111","","","0","","America/Lima","0"
"330365","330365","GENERAL VIDAL","-12.114723","-77.02851","","","0","","America/Lima","0"
"330366","330366","LIZARDO MONTERO","-12.1116961","-77.0290169","","","0","","America/Lima","0"
"330370","330370","LA HABANA","-12.0997519","-77.0310611","","","0","","America/Lima","0"
"330371","330371","JUAN DE ARONA","-12.0971211","-77.0314761","","","0","","America/Lima","0"
"330372","330372","TEODORO CÁRDENAS","-12.077885","-77.0342438","","","0","","America/Lima","0"
"330373","330373","RAMÓN DAGNINO","-12.0716699","-77.0351969","","","0","","America/Lima","0"
"810200","810200","POSTA B","-11.9370288","-76.9714369","","","0","","America/Lima","0"
"810201","810201","CAPILLA B","-11.9346588","-76.9697111","","","0","","America/Lima","0"
"810202","810202","PORTON B","-11.932438","-76.968253","","","0","","America/Lima","0"
"330356","330356","Complejo Deportivo","-12.0169761","-77.030793","","","0","","America/Lima","0"
"330357","330357","PEDRO CONDE","-12.0885411","-77.0337211","","","0","","America/Lima","0"
"330358","330358","MORRO DE ARICA","-12.0246188","-77.0361438","","","0","","America/Lima","0"
"330352","330352","Ovalo Gutierrez","-12.112918","-77.0367977","","","0","","America/Lima","0"
"330353","330353","Choquehuanca","-12.0992358","-77.0363722","","","0","","America/Lima","0"
"330355","330355","Saco Oliveros","-12.068545","-77.0356569","","","0","","America/Lima","0"
"330360","330360","LOS ALTOS","-12.0137261","-77.041585","","","0","","America/Lima","0"
"330361","330361","P. BERMUDEZ","-12.0719538","-77.037535","","","0","","America/Lima","0"
"330362","330362","GRAU","-12.119158","-77.0350799","","","0","","America/Lima","0"
"330349","330349","Paz Soldan","-12.0968441","-77.0356422","","","0","","America/Lima","0"
"330345","330345","Manuel del Pino","-12.07853","-77.0365377","","","0","","America/Lima","0"
"330346","330346","Leon Velarde","-12.0820125","-77.0360344","","","0","","America/Lima","0"
"330347","330347","Joaquin Bernal","-12.086828","-77.0353236","","","0","","America/Lima","0"
"330348","330348","Manuel Bañon","-12.0938561","-77.0348766","","","0","","America/Lima","0"
"330343","330343","Eduardo Dibos","-12.0199541","-77.0288241","","","0","","America/Lima","0"
"330344","330344","Cuba","-12.0743516","-77.0371747","","","0","","America/Lima","0"
"330350","330350","Pardo","-12.1184391","-77.0368691","","","0","","America/Lima","0"
"214101","214101","TGUIDO2","-12.0863977","-77.0287433","","","0","","America/Lima","0"
"330334","330334","Plaza Vea","-12.0418266","-77.022448","","","0","","America/Lima","0"
"330335","330335","Jr. Atahualpa","-12.0379955","-77.0266261","","","0","","America/Lima","0"
"330337","330337","Las Lomas","-12.0166575","-77.0427405","","","0","","America/Lima","0"
"330330","330330","22 de Agosto","-12.0349922","-77.0280313","","","0","","America/Lima","0"
"330331","330331","Sechura","-12.038235","-77.0289988","","","0","","America/Lima","0"
"330332","330332","Cajamarca","-12.0400311","-77.0283161","","","0","","America/Lima","0"
"330333","330333","Loreto","-12.042545","-77.0243988","","","0","","America/Lima","0"
"305008","305008","HUANCABAMBA - NS","-12.0665525","-77.0550558","","","0","","America/Lima","0"
"305009","305009","PLAZA DE LA BANDERA","-12.0672336","-77.0603619","","","0","","America/Lima","0"
"500253","500253","Mexico","-12.0759958","-77.0277","","","0","","America/Lima","0"
"500252","500252","Catolica","-12.0701244","-77.0283961","","","0","","America/Lima","0"
"500251","500251","Unanue","-12.0673152","-77.0286441","","","0","","America/Lima","0"
"500250","500250","28 De Julio","-12.0630386","-77.0293844","","","0","","America/Lima","0"
"305010","305010","PLAZA DE LA BANDERA - SN","-12.0674366","-77.05978","","","0","","America/Lima","0"
"500254","500254","Pardo de Zela","-12.0825108","-77.0283008","","","0","","America/Lima","0"
"305015","305015","BREÑA - SN","-12.0599","-77.0429972","","","0","","America/Lima","0"
"305011","305011","BARRANQUILLA - SN","-12.0667361","-77.0549272","","","0","","America/Lima","0"
"305012","305012","GRAL. VALERA - SN","-12.0663644","-77.0524891","","","0","","America/Lima","0"
"305014","305014","DON BOSCO - SN","-12.0604041","-77.0469838","","","0","","America/Lima","0"
"330433","330433","Nicolás de Piérola","-12.049538","-77.0388769","","","0","","America/Lima","0"
"500238","500238","Santa Rosa","-11.968015","-76.9935838","","","0","","America/Lima","0"
"500236","500236","San Martin","-11.9717469","-76.9963211","","","0","","America/Lima","0"
"330430","330430","Huaraz","-12.0565088","-77.0448611","","","0","","America/Lima","0"
"330431","330431","Alfonso Ugarte","-12.056333","-77.0426669","","","0","","America/Lima","0"
"330432","330432","Garcilaso de la Vega","-12.05601","-77.0388361","","","0","","America/Lima","0"
"500242","500242","Tupac Amaru","-12.0230611","-77.0076861","","","0","","America/Lima","0"
"500240","500240","Sedapal","-11.9797933","-77.0047672","","","0","","America/Lima","0"
"500244","500244","Ucayali","-12.0496583","-77.0277388","","","0","","America/Lima","0"
"800","800","Pisco-San Clemente con Perez Figuerola2","-13.7106897","-76.1988697","","","0","","America/Lima","0"
"801","801","Pisco-San Clemente con San Miguel2","-13.71405","-76.19907","","","0","","America/Lima","0"
"802","802","Pisco-Grifo Texaco2","-13.7174097","-76.1991297","","","0","","America/Lima","0"
"803","803","Pisco-Grifo Pretroamerica2","-13.7171697","-76.2049097","","","0","","America/Lima","0"
"804","804","Pisco-Grifo AVA2","-13.71659","-76.2129","","","0","","America/Lima","0"
"805","805","Pisco-Plaza San Andres","-13.7314697","-76.22328","","","0","","America/Lima","0"
"806","806","Pisco-Jardines","-13.7208","-76.22091","","","0","","America/Lima","0"
"807","807","Pisco-Quinones con Jose Galvez","-13.7143597","-76.21714","","","0","","America/Lima","0"
"808","808","Pisco-Quinones con Miguel Grau","-13.7118","-76.21688","","","0","","America/Lima","0"
"809","809","Pisco-Residencia","-13.7096697","-76.21644","","","0","","America/Lima","0"
"330426","330426","Ino","-12.0511761","-77.0547661","","","0","","America/Lima","0"
"330427","330427","Arica","-12.0549611","-77.0573369","","","0","","America/Lima","0"
"330428","330428","Yurua","-12.0540869","-77.0501511","","","0","","America/Lima","0"
"330429","330429","Loreto","-12.0568188","-77.0487238","","","0","","America/Lima","0"
"330422","330422","Materiales","-12.0400738","-77.065888","","","0","","America/Lima","0"
"330423","330423","Argentina","-12.0447269","-77.065413","","","0","","America/Lima","0"
"330424","330424","Naciones Unidas","-12.0482461","-77.0598488","","","0","","America/Lima","0"
"330425","330425","Zorritos","-12.0488719","-77.057208","","","0","","America/Lima","0"
"330420","330420","Pinar Del Rio","-12.0331469","-77.0650661","","","0","","America/Lima","0"
"330421","330421","Pérez de Tudela","-12.035678","-77.06611","","","0","","America/Lima","0"
"500273","500273","Lubricante","-11.9540552","-76.9901705","","","0","","America/Lima","0"
"328110","328110","Parque Zonal - NS","-12.0160588","-77.028843","","","0","","America/Lima","0"
"810","810","Pisco-Electro Dunas","-13.7096497","-76.21258","","","0","","America/Lima","0"
"811","811","Pisco-Ovalo","-13.70978","-76.20931","","","0","","America/Lima","0"
"328112","328112","Trujillo - NS","-12.0425911","-77.0286261","","","0","","America/Lima","0"
"812","812","812","-13.7093197","-76.2066597","","","0","","America/Lima","0"
"328111","328111","Prolongación Tacna - NS","-12.0325261","-77.0269088","","","0","","America/Lima","0"
"813","813","813","-13.7074897","-76.20462","","","0","","America/Lima","0"
"814","814","Pisco-Barrio Nuevo con Ayacucho","-13.7073997","-76.2015397","","","0","","America/Lima","0"
"815","815","Pisco-Barrio Nuevo con San Clemente","-13.7074997","-76.19898","","","0","","America/Lima","0"
"816","816","Pisco-Barrio nuevo con Ismael Aspillaga","-13.7073997","-76.1968997","","","0","","America/Lima","0"
"817","817","Pisco-San Clemente con Perez Figuerola","-13.71067","-76.19852","","","0","","America/Lima","0"
"818","818","Pisco-Barrio Nuevo con San Clemente2","-13.7075497","-76.19888","","","0","","America/Lima","0"
"330419","330419","Santa Fé","-12.0320561","-77.06678","","","0","","America/Lima","0"
"819","819","Pisco-Barrio Nuevo con Ayacucho2","-13.7073697","-76.20122","","","0","","America/Lima","0"
"330415","330415","Andahuaylas","-12.031398","-77.08295","","","0","","America/Lima","0"
"330416","330416","Abancay","-12.0317399","-77.0799361","","","0","","America/Lima","0"
"330417","330417","Villa Rica","-12.0319761","-77.074798","","","0","","America/Lima","0"
"330418","330418","San Salvador","-12.031953","-77.070305","","","0","","America/Lima","0"
"330411","330411","Ica","-12.0306599","-77.0947519","","","0","","America/Lima","0"
"330412","330412","Chiclayo","-12.030203","-77.093535","","","0","","America/Lima","0"
"330413","330413","Huancayo","-12.030598","-77.0900111","","","0","","America/Lima","0"
"330414","330414","Huancayo","-12.0310169","-77.0866288","","","0","","America/Lima","0"
"330410","330410","Cusco","-12.03382","-77.0963061","","","0","","America/Lima","0"
"820","820","Pisco-Alipio Ponce con Concordia2","-13.7071","-76.20426","","","0","","America/Lima","0"
"325073","325073","PIZARRO","-12.0391611","-77.0323305","","","0","","America/Lima","0"
"821","821","Pisco-Alipio Ponce con Bolognesi2","-13.7092297","-76.2065597","","","0","","America/Lima","0"
"822","822","Pisco-Ovalo2","-13.70968","-76.2091497","","","0","","America/Lima","0"
"305004","305004","MUNICIPALIDAD - NS","-12.0587194","-77.0462397","","","0","","America/Lima","0"
"325076","325076","ALCAZAR","-12.0323388","-77.02785","","","0","","America/Lima","0"
"305005","305005","OLMEDO - NS","-12.0599816","-77.0484116","","","0","","America/Lima","0"
"823","823","Pisco-Electro Dunas2","-13.70958","-76.21254","","","0","","America/Lima","0"
"824","824","Pisco-Residencia2","-13.70944","-76.2161797","","","0","","America/Lima","0"
"325077","325077","LAS CALEZAS","-12.0289111","-77.0309694","","","0","","America/Lima","0"
"328103","328103","Los Proceres - NS","-12.034458","-77.0394169","","","0","","America/Lima","0"
"305006","305006","RESTAURACION","-12.0623297","-77.0504041","","","0","","America/Lima","0"
"825","825","Pisco-Quinones con Miguel Grau2","-13.7117197","-76.21689","","","0","","America/Lima","0"
"305007","305007","CASTROVIRREYNA - NS","-12.0654175","-77.0529944","","","0","","America/Lima","0"
"328102","328102","Calle 2 - NS","-12.0232261","-77.0314361","","","0","","America/Lima","0"
"325078","325078","ARANCIBIA","-12.0273888","-77.0327388","","","0","","America/Lima","0"
"325079","325079","Amancaes - SN","-12.0264111","-77.0338111","","","0","","America/Lima","0"
"826","826","Pisco-Quinones con Jose Galvez2","-13.7142197","-76.2171797","","","0","","America/Lima","0"
"827","827","Pisco-Jardines2","-13.72058","-76.22095","","","0","","America/Lima","0"
"328104","328104","Manco Inca - NS","-12.0334863","-77.0426058","","","0","","America/Lima","0"
"828","828","Pisco-Plaza San Andres2","-13.7314697","-76.22328","","","0","","America/Lima","0"
"305003","305003","IQUIQUE - NS","-12.0595525","-77.0434305","","","0","","America/Lima","0"
"829","829","Chincha-Casa Andina","-13.4139672","-76.1492713","","","0","","America/Lima","0"
"330408","330408","Faucett","-12.0385769","-77.0988469","","","0","","America/Lima","0"
"330409","330409","Quilca","-12.0366199","-77.0989838","","","0","","America/Lima","0"
"330404","330404","Iquitos","-12.0308619","-77.085103","","","0","","America/Lima","0"
"330405","330405","Huancayo","-12.0303861","-77.0893769","","","0","","America/Lima","0"
"330406","330406","Salavaerry","-12.0299419","-77.09375","","","0","","America/Lima","0"
"330407","330407","Calle 1","-12.033103","-77.0961238","","","0","","America/Lima","0"
"330400","330400","Peru","-12.0325","-77.064865","","","0","","America/Lima","0"
"330401","330401","Santo Domingo","-12.0316819","-77.0709361","","","0","","America/Lima","0"
"330402","330402","Villa Rica","-12.0317211","-77.073938","","","0","","America/Lima","0"
"330403","330403","Camaná","-12.0313869","-77.0808769","","","0","","America/Lima","0"
"830","830","Chincha-Soyuz","-13.4160597","-76.1405797","","","0","","America/Lima","0"
"831","831","Chincha-Grifo El Volante","-13.42495","-76.1345797","","","0","","America/Lima","0"
"832","832","Chincha-Restaurant El Batan","-13.4346086","-76.1346577","","","0","","America/Lima","0"
"833","833","Chincha-Textil del Valle (Ca Pedregal)","-13.4513897","-76.1363","","","0","","America/Lima","0"
"834","834","Chincha-Campo Deportivo El Collazos","-13.5384297","-76.13271","","","0","","America/Lima","0"
"835","835","Chincha-Campo Deportivo El Collazos2","-13.5388997","-76.1325197","","","0","","America/Lima","0"
"836","836","Chincha-Textil del Valle (Ca Pedregal)2","-13.4514397","-76.13621","","","0","","America/Lima","0"
"837","837","Chincha-Restaurant El Batan2","-13.43491","-76.13455","","","0","","America/Lima","0"
"838","838","Chincha-Grifo El Volante2","-13.42497","-76.1344697","","","0","","America/Lima","0"
"839","839","Chincha-Soyuz2","-13.4159697","-76.14055","","","0","","America/Lima","0"
"301099","301099","Saco Oliveros - SN","-12.0682472","-77.0381083","","","0","","America/Lima","0"
"840","840","Chincha-Casa Andina2","-13.41389","-76.1492097","","","0","","America/Lima","0"
"842","842","Paracas-Hotel Golf","-13.84021","-76.2566997","","","0","","America/Lima","0"
"843","843","Pisco-Santa Cruz","-13.8324597","-76.1400697","","","0","","America/Lima","0"
"845","845","Pisco-Santa Cruz2","-13.83247","-76.1399497","","","0","","America/Lima","0"
"846","846","Paracas-Hotel Golf2","-13.8402297","-76.2567597","","","0","","America/Lima","0"
"514474","514474","Kr 28D9 entre Cl 122J y 122K","3.4037797","-76.47237","","","0","","America/Lima","0"
"301071","301071","EMANCIPACION","-12.046678","-77.0375369","","","0","","America/Lima","0"
"851","851","PEAJE ANCON","-11.7476769","-77.1437138","","","0","","America/Lima","0"
"852","852","CHANCAY","-11.56095","-77.2660097","","","0","","America/Lima","0"
"301072","301072","CALLAO","-12.0437719","-77.035578","","","0","","America/Lima","0"
"853","853","RIO SECO","-11.4181397","-77.3712697","","","0","","America/Lima","0"
"854","854","HILARIÃ“N","-11.2633769","-77.3352319","","","0","","America/Lima","0"
"855","855","SAYAN","-11.1455308","-77.2447527","","","0","","America/Lima","0"
"856","856","COCHAMARCA","-11.0080247","-77.0762188","","","0","","America/Lima","0"
"857","857","CHEVES","-10.8845969","-76.9751808","","","0","","America/Lima","0"
"858","858","CHURIN","-10.81071","-76.8757158","","","0","","America/Lima","0"
"859","859","VIROC","-10.6854038","-76.7965788","","","0","","America/Lima","0"
"2144","2144","Jorge Chavez/Roosevelt","-12.1469958","-77.0115797","","","0","","America/Lima","0"
"2143","2143","Ovalo Higrereta NS","-12.1280208","-77.00095","","","0","","America/Lima","0"
"2142","2142","Santa Catalina/ Canada","-12.0820027","-77.0173947","","","0","","America/Lima","0"
"2141","2141","Vivanco/Brasil","-12.0804108","-77.0586297","","","0","","America/Lima","0"
"2140","2140","Agarcia/Venezuela","-12.0541988","-77.0777177","","","0","","America/Lima","0"
"2139","2139","Universitaria/tomas valle","-12.0121319","-77.0803247","","","0","","America/Lima","0"
"860","860","OYON","-10.6741158","-76.7652727","","","0","","America/Lima","0"
"2138","2138","Palmeras/naranjal","-11.9777797","-77.07246","","","0","","America/Lima","0"
"862","862","PEAJE ANCON","-11.7472719","-77.1436547","","","0","","America/Lima","0"
"2137","2137","Panamerica Norte","-11.9303877","-77.07125","","","0","","America/Lima","0"
"863","863","CHANCAY","-11.5609369","-77.2660988","","","0","","America/Lima","0"
"864","864","RIO SECO","-11.4181977","-77.3715847","","","0","","America/Lima","0"
"865","865","HILARION","-11.2633447","-77.3352797","","","0","","America/Lima","0"
"866","866","SAYAN","-11.1451627","-77.2445458","","","0","","America/Lima","0"
"867","867","COCHAMARCA","-11.0080027","-77.0762708","","","0","","America/Lima","0"
"868","868","CHEVES","-10.8845719","-76.9751897","","","0","","America/Lima","0"
"869","869","CHURIN","-10.8106008","-76.8757597","","","0","","America/Lima","0"
